,ID,Drug,Resistant,Lineage
54887,Sample No 3211517.IonXpress_020.sorted,rif,0,1.1.1.2
58462,SAmple No 3213118.IonXpress_027.sorted,rif,0,1.1.1.2
60165,Test278,rif,0,1.1.1.2
62661,Sample No 3211856.IonXpress_025.sorted,rif,0,1.1.1.2
76610,Sample No 3211392.IonXpress_018.sorted,rif,0,1.1.1.2
80770,Sample No 3213642.IonXpress_030 (1).sorted,rif,0,1.1.1.2
80809,Sample no 3211956.IonXpress_026.sorted,rif,0,1.1.1.2
81654,SAmple No 3211453.IonXpress_019.sorted,rif,0,1.1.1.2
83981,Test355,rif,0,1.1.1.2
84020,Test354,rif,0,1.1.1.2
91859,Test1010,rif,0,1.1.1.2
54900,CS5523-LDJ7596-W1_L3_1.fq.sorted,rif,1,1.1.1.2
36427,Sample No 3212598.IonXpress_023.sorted,rif,0,"1.1.1.2,4.2.1.1.1.1.1.1.i2"
62531,An-1.R1.sorted,rif,0,"1.1.1.2.i1,2.2.1.1.1.i3"
300,3213123_IonXpress_027,rif,0,1.1.2
3394,IonXpress_002_2020_10_11_sample No 2162.sorted,rif,0,1.1.2
6371,WGS_TB_09-06-2020_sample no 2311.sorted,rif,0,1.1.2
12442,KP102,rif,0,1.1.2
12481,WGS_TB_12-07-2020_sample no 2453.sorted,rif,0,1.1.2
12624,KP154,rif,0,1.1.2
12988,rename_mycobacterium_tuberculosis_h2438.0.variants,rif,0,1.1.2
13014,rename_mycobacterium_tuberculosis_m1012.0.variants,rif,0,1.1.2
13079,rename_mycobacterium_tuberculosis_m1022.0.variants,rif,0,1.1.2
13092,rename_mycobacterium_tuberculosis_h1580.0.variants,rif,0,1.1.2
13105,rename_mycobacterium_tuberculosis_m995.0.variants,rif,0,1.1.2
13118,rename_mycobacterium_tuberculosis_m1233.0.variants,rif,0,1.1.2
13131,rename_mycobacterium_tuberculosis_m1023.0.variants,rif,0,1.1.2
13144,rename_mycobacterium_tuberculosis_m1030.0.variants,rif,0,1.1.2
13170,rename_mycobacterium_tuberculosis_m1021.0.variants,rif,0,1.1.2
13209,rename_mycobacterium_tuberculosis_h3986.0.variants,rif,0,1.1.2
13222,rename_mycobacterium_tuberculosis_m1215.0.variants,rif,0,1.1.2
13248,rename_mycobacterium_tuberculosis_m1004.0.variants,rif,0,1.1.2
13261,rename_mycobacterium_tuberculosis_m1024.0.variants,rif,0,1.1.2
13287,rename_mycobacterium_tuberculosis_m990.0.variants,rif,0,1.1.2
13300,rename_mycobacterium_tuberculosis_h3361.0.variants,rif,0,1.1.2
13326,rename_mycobacterium_tuberculosis_m1007.0.variants,rif,0,1.1.2
13339,rename_mycobacterium_tuberculosis_h1996.0.variants,rif,0,1.1.2
13365,rename_mycobacterium_tuberculosis_m1272.0.variants,rif,0,1.1.2
13378,rename_mycobacterium_tuberculosis_h1589.0.variants,rif,0,1.1.2
13391,rename_mycobacterium_tuberculosis_h3005.0.variants,rif,0,1.1.2
13404,rename_mycobacterium_tuberculosis_m1236.0.variants,rif,0,1.1.2
13417,rename_mycobacterium_tuberculosis_m1008.0.variants,rif,0,1.1.2
13430,rename_mycobacterium_tuberculosis_m1010.0.variants,rif,0,1.1.2
13443,rename_mycobacterium_tuberculosis_h2463.0.variants,rif,0,1.1.2
13482,rename_mycobacterium_tuberculosis_m1300.0.variants,rif,0,1.1.2
13495,rename_mycobacterium_tuberculosis_m1009.0.variants,rif,0,1.1.2
13508,rename_mycobacterium_tuberculosis_m1304.0.variants,rif,0,1.1.2
13521,rename_mycobacterium_tuberculosis_m1232.0.variants,rif,0,1.1.2
13534,rename_mycobacterium_tuberculosis_m1273.0.variants,rif,0,1.1.2
13547,rename_mycobacterium_tuberculosis_h1578.0.variants,rif,0,1.1.2
13573,rename_mycobacterium_tuberculosis_h2375.0.variants,rif,0,1.1.2
13586,rename_mycobacterium_tuberculosis_m13.0.variants,rif,0,1.1.2
13625,rename_mycobacterium_tuberculosis_m1295.0.variants,rif,0,1.1.2
13638,rename_mycobacterium_tuberculosis_m991.0.variants,rif,0,1.1.2
13651,rename_mycobacterium_tuberculosis_m1288.0.variants,rif,0,1.1.2
13703,rename_mycobacterium_tuberculosis_m1213.0.variants,rif,0,1.1.2
13729,rename_mycobacterium_tuberculosis_m1025.0.variants,rif,0,1.1.2
13742,rename_mycobacterium_tuberculosis_m992.0.variants,rif,0,1.1.2
13755,rename_mycobacterium_tuberculosis_h2264.0.variants,rif,0,1.1.2
13768,rename_mycobacterium_tuberculosis_m987.0.variants,rif,0,1.1.2
13781,rename_mycobacterium_tuberculosis_h2398.0.variants,rif,0,1.1.2
13794,rename_mycobacterium_tuberculosis_m1287.0.variants,rif,0,1.1.2
13833,rename_mycobacterium_tuberculosis_m1034.0.variants,rif,0,1.1.2
13846,rename_mycobacterium_tuberculosis_h2754.0.variants,rif,0,1.1.2
13872,rename_mycobacterium_tuberculosis_m1026.0.variants,rif,0,1.1.2
13885,rename_mycobacterium_tuberculosis_h2760.0.variants,rif,0,1.1.2
13898,rename_mycobacterium_tuberculosis_m1212.0.variants,rif,0,1.1.2
13911,rename_mycobacterium_tuberculosis_h3033.0.variants,rif,0,1.1.2
14249,rename_mycobacterium_tuberculosis_m1310.0.variants,rif,0,1.1.2
14275,rename_mycobacterium_tuberculosis_m1424.0.variants,rif,0,1.1.2
14288,rename_mycobacterium_tuberculosis_m1389.0.variants,rif,0,1.1.2
14301,rename_mycobacterium_tuberculosis_m1381.0.variants,rif,0,1.1.2
14327,rename_mycobacterium_tuberculosis_m1384.0.variants,rif,0,1.1.2
14340,rename_mycobacterium_tuberculosis_m1416.0.variants,rif,0,1.1.2
14353,rename_mycobacterium_tuberculosis_m1448.0.variants,rif,0,1.1.2
14366,rename_mycobacterium_tuberculosis_m1340.0.variants,rif,0,1.1.2
14379,rename_mycobacterium_tuberculosis_m1481.0.variants,rif,0,1.1.2
14392,rename_mycobacterium_tuberculosis_m1475.0.variants,rif,0,1.1.2
14405,rename_mycobacterium_tuberculosis_m1425.0.variants,rif,0,1.1.2
14418,rename_mycobacterium_tuberculosis_m1439.0.variants,rif,0,1.1.2
14431,rename_mycobacterium_tuberculosis_m1429.0.variants,rif,0,1.1.2
14457,rename_mycobacterium_tuberculosis_m1452.0.variants,rif,0,1.1.2
14470,rename_mycobacterium_tuberculosis_m1402.0.variants,rif,0,1.1.2
14483,rename_mycobacterium_tuberculosis_m1307.0.variants,rif,0,1.1.2
14535,rename_mycobacterium_tuberculosis_m1456.0.variants,rif,0,1.1.2
14548,rename_mycobacterium_tuberculosis_m1438.0.variants,rif,0,1.1.2
14574,rename_mycobacterium_tuberculosis_m1444.0.variants,rif,0,1.1.2
14600,rename_mycobacterium_tuberculosis_m1449.0.variants,rif,0,1.1.2
14613,rename_mycobacterium_tuberculosis_m1392.0.variants,rif,0,1.1.2
14639,rename_mycobacterium_tuberculosis_m1417.0.variants,rif,0,1.1.2
14652,rename_mycobacterium_tuberculosis_m1415.0.variants,rif,0,1.1.2
14665,rename_mycobacterium_tuberculosis_m1461.0.variants,rif,0,1.1.2
14704,rename_mycobacterium_tuberculosis_m1400.0.variants,rif,0,1.1.2
14730,rename_mycobacterium_tuberculosis_m1441.0.variants,rif,0,1.1.2
14756,rename_mycobacterium_tuberculosis_m1315.0.variants,rif,0,1.1.2
14769,rename_mycobacterium_tuberculosis_m1317.0.variants,rif,0,1.1.2
14782,rename_mycobacterium_tuberculosis_m1458.0.variants,rif,0,1.1.2
14795,rename_mycobacterium_tuberculosis_m1404.0.variants,rif,0,1.1.2
15614,KP145,rif,0,1.1.2
15627,KP162,rif,0,1.1.2
16277,Sample No 3213545.IonXpress_029.sorted,rif,0,1.1.2
25052,1733.4747_sus,rif,0,1.1.2
25156,1733.3687_sus,rif,0,1.1.2
25195,1733.3500_sus,rif,0,1.1.2
30980,IonXpress_001_2020_07_13_sample no 356.sorted,rif,0,1.1.2
32020,3212705.IonXpress_024.sorted,rif,0,1.1.2
32059,SampleNo_3216193_IonXpress_018,rif,0,1.1.2
32072,SampleNo_3216574__IonXpress_017,rif,0,1.1.2
32098,SampleNo_3215324_IonXpress_024,rif,0,1.1.2
32189,1448644.3_sus,rif,0,1.1.2
32384,1448634.3_sus,rif,0,1.1.2
32449,1448617.3_sus,rif,0,1.1.2
33255,Sample No 3212705.IonXpress_021.sorted,rif,0,1.1.2
33554,1448836.3_sus,rif,0,1.1.2
33996,1448669.3_sus,rif,0,1.1.2
34191,1448778.3_sus,rif,0,1.1.2
34295,1448742.3_sus,rif,0,1.1.2
34906,1733.3303_sus,rif,0,1.1.2
34919,1733.10680_sus,rif,0,1.1.2
35062,1733.4535_sus,rif,0,1.1.2
35257,1448647.3_sus,rif,0,1.1.2
35504,1448688.3_sus,rif,0,1.1.2
35647,1733.3659_sus,rif,0,1.1.2
35946,1448783.3_sus,rif,0,1.1.2
36011,1448620.3_sus,rif,0,1.1.2
36076,3215324 _(S2_B24).sorted,rif,0,1.1.2
37285,Test1155,rif,0,1.1.2
38117,WGS_TB_11-10-2020_2162.sorted,rif,0,1.1.2
40262,TEST0268,rif,0,1.1.2
53899,3213123.IonXpress_027.sorted,rif,0,1.1.2
53912,KP138,rif,0,1.1.2
55316,1448611.3_sus,rif,0,1.1.2
55329,1448829.3_sus,rif,0,1.1.2
55485,1448652.3_sus,rif,0,1.1.2
55758,1448636.3_sus,rif,0,1.1.2
56031,1448612.3_sus,rif,0,1.1.2
56070,1733.2319_sus,rif,0,1.1.2
56135,1733.3222_sus,rif,0,1.1.2
56200,1733.10369_sus,rif,0,1.1.2
56252,1448614.3_sus,rif,0,1.1.2
56317,1448681.3_sus,rif,0,1.1.2
56668,1448677.3_sus,rif,0,1.1.2
56720,1448817.3_sus,rif,0,1.1.2
60568,Test268,rif,0,1.1.2
81914,TDR9S156L002,rif,0,1.1.2
82967,Test380,rif,0,1.1.2
83006,Test301,rif,0,1.1.2
83032,Test387,rif,0,1.1.2
83084,Test338,rif,0,1.1.2
83565,Test367,rif,0,1.1.2
83812,Test348,rif,0,1.1.2
83864,Test365,rif,0,1.1.2
97254,3215324 (S2 B 24).sorted,rif,0,1.1.2
97332,WGS_TB_12-07-2020_sample no 2369.sorted,rif,0,1.1.2
100218,Test428,rif,0,1.1.2
100465,Test434,rif,0,1.1.2
100751,Test404,rif,0,1.1.2
100920,Test410,rif,0,1.1.2
103598,KP194,rif,0,1.1.2
103611,KP195,rif,0,1.1.2
3628,Test098,rif,1,1.1.2
5656,Test133,rif,1,1.1.2
6462,KP123,rif,1,1.1.2
8776,KP228,rif,1,1.1.2
10830,TDR_1_S86_L002,rif,1,1.1.2
13040,rename_mycobacterium_tuberculosis_m1253.0.variants,rif,1,1.1.2
13053,rename_mycobacterium_tuberculosis_h3367.0.variants,rif,1,1.1.2
13664,rename_mycobacterium_tuberculosis_m1283.0.variants,rif,1,1.1.2
13924,rename_mycobacterium_tuberculosis_m1221.0.variants,rif,1,1.1.2
14561,rename_mycobacterium_tuberculosis_m1422.0.variants,rif,1,1.1.2
24831,1773.18403_res,rif,1,1.1.2
37220,Test1138,rif,1,1.1.2
40145,TEST0292,rif,1,1.1.2
57747,Test1405,rif,1,1.1.2
59710,1408927.4_res,rif,1,1.1.2
59788,1448637.7_res,rif,1,1.1.2
60763,Test292,rif,1,1.1.2
78079,KP128,rif,1,1.1.2
89896,Test1311,rif,1,1.1.2
89935,Test1371,rif,1,1.1.2
91053,Test1307,rif,1,1.1.2
100387,Test416,rif,1,1.1.2
103104,1733.2533_res,rif,1,1.1.2
103169,1733.2530_res,rif,1,1.1.2
83617,Test345,rif,0,"1.1.2,2.2.1.1.1"
83422,Test356,rif,1,"1.1.2,2.2.1.1.1"
378,SRR2101131,rif,0,"1.1.2,4"
248,3213637_IonXpress_022,rif,0,1.1.3
274,3213249_IonXpress_019,rif,0,1.1.3
10154,TSVC_variants_IonXpress_020,rif,0,1.1.3
13027,rename_mycobacterium_tuberculosis_h2102.0.variants,rif,0,1.1.3
13196,rename_mycobacterium_tuberculosis_h3004.0.variants,rif,0,1.1.3
25078,1733.3521_sus,rif,0,1.1.3
25091,1733.4002_sus,rif,0,1.1.3
25403,1733.3891_sus,rif,0,1.1.3
33151,TSVC_variants_IonXpress_019,rif,0,1.1.3
33476,1733.10483_sus,rif,0,1.1.3
34568,1733.10539_sus,rif,0,1.1.3
35881,1448776.3_sus,rif,0,1.1.3
38078,TSVC_variants_3214404_020,rif,0,1.1.3
55043,TSVC_variants_IonXpress_030,rif,0,1.1.3
55914,1733.5490_sus,rif,0,1.1.3
62557,321857_IonXpress_021,rif,0,1.1.3
62570,3212387_IonXpress_022,rif,0,1.1.3
81745,3213118_IonXpress_027,rif,0,1.1.3
81823,3211453_IonXpress_019,rif,0,1.1.3
81836,3213642_IonXpress_030,rif,0,1.1.3
81875,3211956_IonXpress_026,rif,0,1.1.3
82577,3211198_IonXpress_020,rif,0,1.1.3
82590,3211380_IonXpress_022,rif,0,1.1.3
82616,321769_IonXpress_019,rif,0,1.1.3
82629,321528_IonXpress_018,rif,0,1.1.3
82642,321262_IonXpress_017,rif,0,1.1.3
82668,3211379_IonXpress_021,rif,0,1.1.3
103806,S3_3215574_IonXpress_021,rif,0,1.1.3
59320,1423512.3_res,rif,1,1.1.3
61920,1733.8930_res,rif,1,1.1.3
64637,1733.6985_res,rif,1,1.1.3
287,3212598_IonXpress_023,rif,0,"1.1.3,4.9"
81849,3211517_IonXpress_020,rif,0,"1.1.3,4.9"
10349,1402592.3_sus,rif,0,1.2.1
15419,3214236_IonXpress_026,rif,0,1.2.1
15432,3214642_IonXpress_027,rif,0,1.2.1
31383,HM2WFCCXY_3_1_AAAATG_150bp.concat_chastity_passed,rif,0,1.2.1
33294,1733.3630_sus,rif,0,1.2.1
33736,1733.11085_sus,rif,0,1.2.1
33879,1733.11190_sus,rif,0,1.2.1
34100,1733.10060_sus,rif,0,1.2.1
34776,1733.4005_sus,rif,0,1.2.1
35140,1733.10330_sus,rif,0,1.2.1
35218,1733.11083_sus,rif,0,1.2.1
35231,1733.10710_sus,rif,0,1.2.1
35959,1733.4663_sus,rif,0,1.2.1
55056,TSVC_variants_IonXpress_024,rif,0,1.2.1
55420,1733.10051_sus,rif,0,1.2.1
55550,1733.10143_sus,rif,0,1.2.1
55628,1733.10393_sus,rif,0,1.2.1
55966,1733.10109_sus,rif,0,1.2.1
56408,1733.10228_sus,rif,0,1.2.1
56499,1733.10247_sus,rif,0,1.2.1
56824,1733.10261_sus,rif,0,1.2.1
58683,1733.10513_res,rif,0,1.2.1
58761,1733.10282_res,rif,0,1.2.1
58787,1733.10722_res,rif,0,1.2.1
78092,TSVC_variants_3214683_024,rif,0,1.2.1
102740,1733.10300_res,rif,0,1.2.1
62297,1733.7453_res,rif,1,1.2.1
64689,1733.7731_res,rif,1,1.2.1
65404,3214642_IonXpress_021,rif,0,"1.2.1,4.9"
84124,Test369,rif,0,1.2.1.1.1
90754,Test1395,rif,0,1.2.1.1.1
91547,Test1059,rif,0,1.2.1.1.1
91781,Test1073,rif,0,1.2.1.1.1
92275,Test1045,rif,0,1.2.1.1.1
92626,Test1074,rif,0,1.2.1.1.1
98320,Test964,rif,1,1.2.1.1.1
37831,Test1183,rif,0,1.2.1.1.2
92561,Test1055,rif,0,1.2.1.1.2
92600,Test1050,rif,0,1.2.1.1.2
209,3211622_IonXpress_017,rif,0,1.2.2
326,3213329_IonXpress_020,rif,0,1.2.2
13066,rename_mycobacterium_tuberculosis_h1249.0.variants,rif,0,1.2.2
13157,rename_mycobacterium_tuberculosis_m1210.0.variants,rif,0,1.2.2
13274,rename_mycobacterium_tuberculosis_m1271.0.variants,rif,0,1.2.2
13469,rename_mycobacterium_tuberculosis_h3094.0.variants,rif,0,1.2.2
13599,rename_mycobacterium_tuberculosis_m984.0.variants,rif,0,1.2.2
13807,rename_mycobacterium_tuberculosis_m1029.0.variants,rif,0,1.2.2
13859,rename_mycobacterium_tuberculosis_m1011.0.variants,rif,0,1.2.2
14314,rename_mycobacterium_tuberculosis_m1319.0.variants,rif,0,1.2.2
14496,rename_mycobacterium_tuberculosis_m1324.0.variants,rif,0,1.2.2
14509,rename_mycobacterium_tuberculosis_m1325.0.variants,rif,0,1.2.2
14587,rename_mycobacterium_tuberculosis_m1410.0.variants,rif,0,1.2.2
14717,rename_mycobacterium_tuberculosis_m1431.0.variants,rif,0,1.2.2
14743,rename_mycobacterium_tuberculosis_m1373.0.variants,rif,0,1.2.2
25182,1733.3700_sus,rif,0,1.2.2
32306,1448450.3_sus,rif,0,1.2.2
32670,1448633.3_sus,rif,0,1.2.2
33164,TSVC_variants_IonXpress_017,rif,0,1.2.2
33970,1733.1840_sus,rif,0,1.2.2
35842,1733.4641_sus,rif,0,1.2.2
56343,1448610.3_sus,rif,0,1.2.2
59307,1448735.3_res,rif,0,1.2.2
59866,1448704.3_res,rif,0,1.2.2
62388,1733.6784_res,rif,0,1.2.2
65274,3214585_IonXpress_031,rif,0,1.2.2
81992,IDR1600033693,rif,0,1.2.2
103793,S4_3216177_IonXpress_022,rif,0,1.2.2
16472,1267364.3_sus,rif,1,1.2.2
16667,1397923.3_sus,rif,1,1.2.2
16693,1397909.3_sus,rif,1,1.2.2
31149,1324279.3_res,rif,1,1.2.2
61348,1733.6668_res,rif,1,1.2.2
61374,1733.7786_res,rif,1,1.2.2
61387,1733.8444_res,rif,1,1.2.2
62505,1733.8613_res,rif,1,1.2.2
64663,1733.8642_res,rif,1,1.2.2
81485,1324279.3_sus,rif,1,1.2.2
102389,1733.6221_res,rif,1,1.2.2
352,3213343_IonXpress_031,rif,0,"1.2.2,4"
4434,Test091,rif,0,1.2.2.1
12468,CS5465-LDJ7658-W1_L3_1.fq.sorted,rif,0,1.2.2.1
15679,CS-5465-LDC9251_L2_1.fq.sorted,rif,0,1.2.2.1
16888,Sample No 3213329.IonXpress_020.sorted,rif,0,1.2.2.1
31981,3211622.IonXpress_017.sorted,rif,0,1.2.2.1
37519,Test1119,rif,0,1.2.2.1
39885,TEST0260,rif,0,1.2.2.1
40132,TEST0280,rif,0,1.2.2.1
40470,KP279,rif,0,1.2.2.1
60139,Test280,rif,0,1.2.2.1
60724,Test260,rif,0,1.2.2.1
83058,Test341,rif,0,1.2.2.1
83136,Test349,rif,0,1.2.2.1
83214,Test391,rif,0,1.2.2.1
83370,Test371,rif,0,1.2.2.1
84033,Test324,rif,0,1.2.2.1
90637,Test1340,rif,0,1.2.2.1
91417,Sample No 3213343.IonXpress_031.sorted,rif,0,1.2.2.1
99711,Test462,rif,0,1.2.2.1
99724,Test402,rif,0,1.2.2.1
99854,Test439,rif,0,1.2.2.1
103585,KP219,rif,0,1.2.2.1
8152,YA00086626,rif,1,1.2.2.1
8711,YA00086625,rif,1,1.2.2.1
12494,KP126,rif,1,1.2.2.1
14925,CS5556-LDJ7634-W1_L3_1.fq.sorted,rif,1,1.2.2.1
39989,TEST0264,rif,1,1.2.2.1
40158,TEST0298,rif,1,1.2.2.1
60360,Test264,rif,1,1.2.2.1
60412,Test298,rif,1,1.2.2.1
82876,Test323,rif,1,1.2.2.1
84059,Test302,rif,1,1.2.2.1
96071,Test508,rif,1,1.2.2.1
99880,Test490,rif,1,1.2.2.1
100114,Test472,rif,1,1.2.2.1
100257,Test485,rif,1,1.2.2.1
100335,Test488,rif,1,1.2.2.1
100543,Test453,rif,1,1.2.2.1
100608,Test486,rif,1,1.2.2.1
100699,Test458,rif,1,1.2.2.1
82902,Test311,rif,0,"1.2.2.1,1.1.2"
61270,Test297,rif,1,"1.2.2.1,2.2.1.1.1"
62518,Sample No 3211622.IonXpress_017.sorted,rif,0,"1.2.2.1,4"
53951,Malwai_freebayes_150_AC_AN_MAF_Qual,rif,0,"1.2.2.1,4.2.1.2.1.1.i3.1,4.1.i1.1.1.1,2.2.1.1.1,4.2.1.2.1.1.i3.2,4.1.i1.1.2,1.1.1.2.i1,3.1.1.i1,4.2.1.1.1.1.1.1.i2"
79691,34,rif,0,1.2.2.2
79717,50,rif,0,1.2.2.2
79795,56,rif,0,1.2.2.2
79808,51,rif,0,1.2.2.2
79860,18,rif,0,1.2.2.2
79938,13,rif,0,1.2.2.2
80003,55,rif,0,1.2.2.2
80042,59,rif,0,1.2.2.2
80107,52,rif,0,1.2.2.2
80120,31,rif,0,1.2.2.2
80146,66,rif,0,1.2.2.2
80276,47,rif,0,1.2.2.2
80302,58,rif,0,1.2.2.2
80536,49,rif,0,1.2.2.2
80549,57,rif,0,1.2.2.2
105418,TB-111-17700-19_S33_R.all,rif,0,"2,4.8"
62856,1733.9005_res,rif,0,2.1
92366,Test1067,rif,0,2.1
57435,Test1451,rif,1,2.1
57695,Test1455,rif,1,2.1
82031,KP234,rif,1,2.1
66171,X935_ano_flt,rif,0,2.2
34815,1408925.4_sus,rif,0,"2.2,3"
51624,TB-111-12030-18_S138_R.all,rif,0,"2.2,4.8"
95655,TB-MoldovaSeq-DNA063-1115_S63_ndc,rif,1,"2.2,4.8"
2796,1400936.3_sus,rif,0,2.2.1
7515,1773.18275_res,rif,0,2.2.1
8789,1773.21428_sus,rif,0,2.2.1
8802,1773.21245_sus,rif,0,2.2.1
8828,1773.21547_sus,rif,0,2.2.1
8867,1773.21426_sus,rif,0,2.2.1
8932,1773.21178_sus,rif,0,2.2.1
8971,1773.21286_sus,rif,0,2.2.1
9010,1773.21180_sus,rif,0,2.2.1
9036,1773.21226_sus,rif,0,2.2.1
9049,1773.21260_sus,rif,0,2.2.1
9101,1773.21543_sus,rif,0,2.2.1
9179,1773.21566_sus,rif,0,2.2.1
9205,1773.21229_sus,rif,0,2.2.1
9218,1773.21218_sus,rif,0,2.2.1
9270,1773.21194_sus,rif,0,2.2.1
9309,1773.21328_sus,rif,0,2.2.1
9322,1773.21431_sus,rif,0,2.2.1
9361,1773.21478_sus,rif,0,2.2.1
9374,1773.21220_sus,rif,0,2.2.1
9439,1773.21376_sus,rif,0,2.2.1
9452,1773.21550_sus,rif,0,2.2.1
9465,1773.21573_sus,rif,0,2.2.1
9491,1773.21519_sus,rif,0,2.2.1
9504,1773.21484_sus,rif,0,2.2.1
9517,1773.21565_sus,rif,0,2.2.1
9621,1773.21493_sus,rif,0,2.2.1
9634,1773.21421_sus,rif,0,2.2.1
9829,1773.21231_sus,rif,0,2.2.1
9855,1773.21212_sus,rif,0,2.2.1
9894,1773.21327_sus,rif,0,2.2.1
9920,1773.21316_sus,rif,0,2.2.1
9933,1773.21344_sus,rif,0,2.2.1
9946,1773.21318_sus,rif,0,2.2.1
9985,1773.21342_sus,rif,0,2.2.1
9998,1773.21277_sus,rif,0,2.2.1
10037,1773.21413_sus,rif,0,2.2.1
10089,1773.21251_sus,rif,0,2.2.1
10388,1324289.3_sus,rif,0,2.2.1
10492,1402599.3_sus,rif,0,2.2.1
10583,1400895.3_sus,rif,0,2.2.1
10609,1408964.4_sus,rif,0,2.2.1
13235,rename_mycobacterium_tuberculosis_h1856.0.variants,rif,0,2.2.1
13352,rename_mycobacterium_tuberculosis_h1329.0.variants,rif,0,2.2.1
13560,rename_mycobacterium_tuberculosis_h2581.0.variants,rif,0,2.2.1
14678,rename_mycobacterium_tuberculosis_m1397.0.variants,rif,0,2.2.1
16316,1400911.3_sus,rif,0,2.2.1
16329,1397897.3_sus,rif,0,2.2.1
16381,1397900.3_sus,rif,0,2.2.1
16407,1324295.3_sus,rif,0,2.2.1
16511,1324300.3_sus,rif,0,2.2.1
16875,1397904.3_sus,rif,0,2.2.1
16901,TB-222-2010-19_S136_R.all,rif,0,2.2.1
16940,TB-333-2223-19_S7_R.all,rif,0,2.2.1
17031,TB-333-2795-19_S141_R.all,rif,0,2.2.1
17044,TB-333-339-19_S49_R.all,rif,0,2.2.1
17057,TB-222-1360-19-138_S2_R.all,rif,0,2.2.1
17109,TB-222-2423-18_S144_R.all,rif,0,2.2.1
17148,TB-222-1158-19_S38_R.all,rif,0,2.2.1
17161,TB-333-1458-19_S129_R.all,rif,0,2.2.1
17174,TB-222-529-18_S140_R.all,rif,0,2.2.1
17187,TB-222-885-19_S84_R.all,rif,0,2.2.1
17239,TB-333-5403-19_S170_R.all,rif,0,2.2.1
17291,TB-333-5492-19_S82_R.all,rif,0,2.2.1
17304,TB-222-3636-19_S114_R.all,rif,0,2.2.1
17525,TB-222-207-19_S43_R.all,rif,0,2.2.1
17564,TB-222-42-18_S152_R.all,rif,0,2.2.1
17590,TB-333-3150-19_S156_R.all,rif,0,2.2.1
17655,TB-333-356-19_S177_R.all,rif,0,2.2.1
17668,TB-222-14-18_S137_R.all,rif,0,2.2.1
17746,TB-333-4387-19_S80_R.all,rif,0,2.2.1
17759,TB-222-3869-18_S209_R.all,rif,0,2.2.1
17798,TB-222-2944-19F_S219_R.all,rif,0,2.2.1
17811,TB-333-4657-19_S88_R.all,rif,0,2.2.1
17837,TB-222-7022-19_S270_R.all,rif,0,2.2.1
17902,TB-222-1428-19_S14_R.all,rif,0,2.2.1
17915,TB-222-2158-18_S59_R.all,rif,0,2.2.1
17967,TB-222-519-19_S73_R.all,rif,0,2.2.1
17980,TB-222-5798-19_S249_R.all,rif,0,2.2.1
18019,TB-222-1101-19_S54_R.all,rif,0,2.2.1
18045,TB-222-865-18_S12_R.all,rif,0,2.2.1
18188,TB-222-5067-18_S71_R.all,rif,0,2.2.1
18227,TB-333-4787-19_S174_R.all,rif,0,2.2.1
18292,TB-333-5552-19_S55_R.all,rif,0,2.2.1
18305,TB-333-667-19_S43_R.all,rif,0,2.2.1
18357,TB-333-643-19_S84_R.all,rif,0,2.2.1
18409,TB-222-4065-18_S184_R.all,rif,0,2.2.1
18435,TB-222-3882-18_S180_R.all,rif,0,2.2.1
18474,TB-333-1295-19-138_S59_R.all,rif,0,2.2.1
18500,TB-222-5351-18_S56_R.all,rif,0,2.2.1
18513,TB-333-4869-19_S74_R.all,rif,0,2.2.1
18526,TB-333-5529-19_S64_R.all,rif,0,2.2.1
18539,TB-222-6436-18_S141_R.all,rif,0,2.2.1
18552,TB-222-4232-18_S95_R.all,rif,0,2.2.1
18578,TB-222-5528-18_S88_R.all,rif,0,2.2.1
18604,TB-222-4120-18_S210_R.all,rif,0,2.2.1
18617,TB-222-2108-18_S149_R.all,rif,0,2.2.1
18669,TB-333-3209-19_S180_R.all,rif,0,2.2.1
18682,TB-333-2519-19_S35_R.all,rif,0,2.2.1
18721,TB-222-2915-19_S202_R.all,rif,0,2.2.1
18825,TB-333-2317-19_S24_R.all,rif,0,2.2.1
18851,TB-333-579-19_S180_R.all,rif,0,2.2.1
19072,TB-222-2944-19_S3_R.all,rif,0,2.2.1
19189,TB-222-1764-19_S61_R.all,rif,0,2.2.1
19241,TB-222-1706-18_S90_R.all,rif,0,2.2.1
19267,TB-333-4522-19_S274_R.all,rif,0,2.2.1
19280,TB-333-1295-19-138_S133_R.all,rif,0,2.2.1
19423,TB-222-6448-19_S230_R.all,rif,0,2.2.1
19436,TB-222-1806-18_S123_R.all,rif,0,2.2.1
19449,TB-333-4324-19_S181_R.all,rif,0,2.2.1
19553,TB-222-5786-19_S231_R.all,rif,0,2.2.1
19670,TB-222-1300-19_S93_R.all,rif,0,2.2.1
19722,TB-222-632-19_S85_R.all,rif,0,2.2.1
19735,TB-333-1925-19_S48_R.all,rif,0,2.2.1
19774,TB-222-823-19_S51_R.all,rif,0,2.2.1
19787,TB-222-872-19_S36_R.all,rif,0,2.2.1
19852,TB-222-6743-19_S139_R.all,rif,0,2.2.1
19878,TB-222-1360-19-138_S7_R.all,rif,0,2.2.1
19956,TB-222-5074-19_S251_R.all,rif,0,2.2.1
20008,TB-222-2261-19_S64_R.all,rif,0,2.2.1
20034,TB-222-3461-18-138_S36_R.all,rif,0,2.2.1
